name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Rot to Dead,Sentenced,0.306,0.853,5,-9.316,0,0.0769,1.83e-05,0.608,0.608,0.46,121.776,224173,4
Rotting Spiritual Embodiment,Incantation,0.133,0.936,2,-6.784,0,0.0825,0.00324,0.764,0.579,0.265,92.984,298640,3
Cross Spells,Viogression,0.244,0.626,8,-13.548,1,0.0539,1.23e-05,0.516,0.122,0.134,101.801,310653,3
Maggot Synod,Viogression,0.23,0.528,5,-13.724,1,0.0461,0.00014,0.419,0.191,0.106,117.186,234000,4
Consumed by Darkness,God Macabre,0.304,0.908,6,-8.509,1,0.153,0.000439,0.922,0.196,0.0387,121.797,113533,4
Killing Time,Obituary,0.219,0.966,3,-6.668,1,0.102,3.07e-05,0.00625,0.102,0.162,83.219,239733,4
Dark Eternity,Therion,0.225,0.811,1,-8.946,1,0.0877,1.53e-06,0.638,0.0598,0.324,112.476,289533,4
Opportunity Is Gone,Morgoth,0.257,0.944,3,-6.288,1,0.0672,0.000122,7.04e-06,0.175,0.166,111.325,440720,4
Forgotten Past,Death,0.196,0.973,6,-5.272,0,0.118,1.55e-06,0.0728,0.0805,0.401,105.578,276120,4
"Fields of Blood, Harvester of Hate",Sentenced,0.313,0.917,11,-7.518,0,0.0632,7.92e-06,0.253,0.0334,0.399,123.721,378560,4
Awaiting the Winter Frost,Sentenced,0.168,0.935,2,-7.29,1,0.133,7.57e-06,0.0561,0.11,0.311,77.079,351067,4
Northern Lights,Sentenced,0.25,0.907,2,-9.366,1,0.108,2.42e-05,0.021,0.304,0.0834,137.27,316400,4
The War Ain't Over!,Sentenced,0.199,0.989,1,-6.65,1,0.365,0.00309,0.0289,0.103,0.0975,153.228,258560,4
Presence of the Dead,Pestilence,0.304,0.956,9,-6.842,1,0.057,1.9e-05,0.776,0.0562,0.31,94.664,350200,4
Pits of Utumno,Morgoth,0.301,0.975,2,-5.992,1,0.121,5.89e-05,0.0119,0.112,0.0878,115.969,278827,4
Praise the Lord (Opium of the Masses),Dying Fetus,0.348,0.972,6,-6.104,0,0.154,6.16e-05,0.454,0.132,0.2,113.808,331400,4
Unholy Wars,Atheist,0.284,0.966,11,-8.105,0,0.217,2.95e-05,0.0216,0.274,0.153,128.882,140693,4
Holy Laws of Pain,Abhorrence,0.215,0.971,6,-7.387,1,0.117,8.91e-06,0.765,0.089,0.304,136.71,161760,4
Caught in a Vortex,Abhorrence,0.23,0.968,3,-7.59,1,0.141,1.2e-05,0.79,0.1,0.0643,117.082,206227,4
My Dark Paradise,Disgrace,0.175,0.997,2,-6.369,1,0.127,4.66e-06,0.875,0.34,0.0441,98.525,204120,4
The Exile of the Sons of Uisliu,Amorphis,0.206,0.96,8,-6.321,1,0.111,2.72e-05,0.903,0.162,0.251,144.295,223907,4
Pulsating Cerebral Slime,Xysma,0.309,0.964,2,-2.961,1,0.184,6.82e-05,0.802,0.0919,0.242,123.765,36387,1
Under the Masses,Necropsy,0.264,0.985,6,-6.421,0,0.19,0.00544,0.884,0.303,0.079,142.553,259120,4
Inhuman Condition,Massacre,0.298,0.907,6,-8.95,0,0.101,0.000943,0.461,0.315,0.234,104.771,340427,3
Cloak of Darkness,Cancer,0.282,0.966,5,-7.687,0,0.0782,3.73e-05,0.825,0.128,0.352,155.306,237520,3
Electro-Convulsive Therapy,Cancer,0.211,0.985,8,-7.453,1,0.134,2.97e-05,0.156,0.13,0.151,169.282,234493,4
C.F.C.,Cancer,0.306,0.94,2,-12.253,1,0.0757,1.8e-05,0.607,0.2,0.235,131.027,178813,4
Stormgods Unbound,Angelcorpse,0.194,0.975,6,-4.927,1,0.125,0.0,0.821,0.304,0.129,121.789,221760,4
Wolflust,Angelcorpse,0.226,0.987,6,-5.923,0,0.132,1.2e-06,0.88,0.947,0.123,117.439,286493,4
The Angels Venom,Monstrosity,0.283,0.982,2,-8.07,1,0.155,0.00163,0.72,0.234,0.0393,123.286,321827,4
In Love,Grave,0.249,0.877,1,-7.546,1,0.0923,1.04e-06,0.888,0.0528,0.49,98.922,215973,4
Enshrined By Grace,Morbid Angel,0.291,0.994,6,-6.924,1,0.12,0.179,0.21,0.221,0.0481,108.772,267827,4
Tombs of Sleeping Darkness,Funebrarum,0.313,0.945,9,-9.382,1,0.103,2.76e-05,0.943,0.0939,0.0719,116.048,376547,4
The One Made Of Dreams,Vader,0.172,0.926,2,-5.225,0,0.0987,1.93e-06,0.906,0.17,0.0878,129.929,109173,4
The Final Massacre,Vader,0.173,0.936,2,-5.742,1,0.114,3.48e-06,0.891,0.151,0.0799,91.756,269307,4
Xeper,Vader,0.313,0.995,9,-5.544,1,0.197,4.36e-06,0.908,0.108,0.131,150.079,240787,4
The Wrath,Vader,0.219,0.877,7,-5.754,1,0.0619,7.73e-06,0.595,0.0873,0.283,128.949,293707,5
Vision and the Voice,Vader,0.238,0.933,2,-5.035,1,0.0901,9.14e-06,0.408,0.395,0.389,122.761,206040,4
Constant Reminders,Master,0.163,0.979,0,-8.694,1,0.0483,6.77e-05,0.854,0.104,0.497,184.847,215920,4
Taste of Insanity,Master,0.225,0.973,8,-8.132,1,0.0645,0.00339,0.743,0.164,0.381,165.079,221493,4
Follow Jesus,Master,0.281,0.908,7,-9.035,1,0.0851,7.09e-06,0.156,0.0909,0.275,170.924,163427,4
Cast the First Stone,Master,0.237,0.908,1,-8.093,1,0.0966,8.46e-06,0.53,0.081,0.315,173.274,207933,4
Latitudinarian,Master,0.123,0.951,7,-7.362,1,0.0541,0.000171,0.913,0.362,0.35,168.935,201360,3
Unknown Soldier,Master,0.197,0.974,10,-6.271,0,0.132,0.000174,0.0103,0.0416,0.04,81.762,185693,4
Rabid Anger,Master,0.267,0.927,10,-6.27,0,0.119,0.000417,6.88e-06,0.0713,0.453,162.068,229507,4
Unknown Soldier - Original Un-Triggered Mix,Master,0.129,0.982,2,-7.616,1,0.0824,2.02e-06,0.513,0.0626,0.12,194.784,159480,4
Mangled Dehumanization - Original Un-Triggered Mix,Master,0.296,0.965,9,-7.216,1,0.0954,2.4e-05,0.846,0.0711,0.0904,93.308,153200,4
Brutal Warfare,Mortification,0.288,0.953,7,-8.914,1,0.0533,1.24e-05,0.657,0.319,0.529,104.219,238333,4
Satan's Doom,Mortification,0.226,0.967,2,-8.493,1,0.155,9.61e-05,0.867,0.0815,0.271,186.037,365600,4
The Majestic Infiltration Of Order,Mortification,0.393,0.955,11,-7.97,0,0.115,1.19e-05,0.901,0.247,0.148,109.2,65733,4
"Butchered Mutilation ( Bonus Track,1993)",Mortification,0.338,0.945,1,-8.572,1,0.0767,2.7e-05,0.414,0.306,0.493,96.157,286200,4
Nocturnal,Mortification,0.33,0.856,11,-10.851,0,0.107,0.00446,0.57,0.071,0.113,167.597,370733,4
Terminate Damnation,Mortification,0.324,0.962,8,-9.949,1,0.0868,0.000214,0.786,0.115,0.319,129.884,379160,4
Necromanicide,Mortification,0.244,0.95,8,-10.49,1,0.139,5.32e-05,0.77,0.0934,0.0992,102.252,298933,4
From The Valley Of Shadows,Mortification,0.293,0.952,9,-6.727,1,0.0684,5.03e-06,0.0566,0.164,0.237,103.183,484733,4
Human Condition,Mortification,0.421,0.946,6,-6.056,1,0.101,2.77e-05,0.0295,0.101,0.46,97.912,276507,4
Grind Planetarium,Mortification,0.279,0.936,7,-6.009,1,0.0965,3.97e-06,0.00234,0.294,0.128,131.985,267573,4
Celestial Completion,Extol,0.256,0.904,2,-6.357,1,0.0803,4.17e-05,0.139,0.35,0.285,109.253,373960,3
Cold Black Piece of Flesh,Sacrificium,0.19,0.953,7,-5.39,1,0.125,7.1e-05,0.91,0.136,0.0998,116.363,201613,4
Come Closer,Sacrificium,0.363,0.945,2,-5.54,1,0.0658,5.47e-06,0.831,0.248,0.204,100.002,246133,4
Death to Death,Sacrificium,0.544,0.954,3,-7.296,1,0.0473,8.6e-05,0.38,0.22,0.257,95.139,432133,4
Verify Error,Sacrificium,0.322,0.963,0,-7.045,1,0.0757,8.15e-05,0.794,0.113,0.219,171.399,465147,4
Labyrinth,Sacrificium,0.318,0.867,2,-4.449,0,0.0706,5.4e-06,0.911,0.454,0.166,130.034,282467,4
Divine Light,Pantokrator,0.359,0.983,1,-5.451,0,0.0818,0.00116,0.0157,0.174,0.196,132.334,264333,4
Come Let Us Flee,Pantokrator,0.305,0.981,6,-6.076,0,0.0651,0.017,0.313,0.08,0.201,156.887,318280,4
Open the Abscess,Exhumed,0.234,0.935,1,-6.505,0,0.125,2.73e-06,0.78,0.236,0.274,120.148,198133,4
Postmortem Procedures,Exhumed,0.251,0.943,1,-6.962,0,0.12,3.16e-06,0.88,0.206,0.244,115.885,201133,4
Limb from Limb,Exhumed,0.233,0.921,1,-7.843,0,0.16,1.12e-05,0.846,0.477,0.209,119.9,151600,4
Casketkrusher,Exhumed,0.262,0.909,1,-7.449,0,0.118,1.29e-06,0.91,0.254,0.133,116.414,204507,4
Decrepit Crescendo,Exhumed,0.211,0.978,7,-4.178,1,0.122,1.31e-06,0.906,0.127,0.0972,122.201,145680,4
Forged in Fire (Formed in Flame),Exhumed,0.172,0.99,7,-3.518,1,0.129,1.14e-06,0.884,0.122,0.0395,119.96,176800,4
Septicemia (Festering Sphinctral Malignancy Part II),Exhumed,0.196,0.982,11,-7.897,0,0.213,1.55e-06,0.87,0.245,0.122,97.076,247493,4
Horrendous Member Dismemberment,Exhumed,0.153,0.962,9,-6.973,1,0.115,3.37e-05,0.891,0.354,0.201,89.948,141427,3
Rottenatomy,Gorguts,0.258,0.966,1,-7.768,1,0.126,9.7e-06,0.667,0.101,0.19,154.918,286213,4
Orphans of Sickness,Gorguts,0.21,0.917,1,-8.066,1,0.105,7.08e-06,0.307,0.221,0.371,88.231,320640,4
A Path Beyond Premonition,Gorguts,0.219,0.937,1,-7.476,1,0.117,2.57e-05,0.381,0.159,0.364,94.977,296347,3
Marital Declimation,Suffocation,0.332,0.8,4,-16.074,0,0.0402,0.00143,0.875,0.388,0.59,109.322,245600,4
Importance Of The Dimensionless Mirage,Xysma,0.123,0.973,8,-3.883,1,0.0961,3.58e-06,0.834,0.205,0.418,79.84,156640,4
On The Hill Of Desecration,Xysma,0.247,0.944,0,-3.129,1,0.0459,3.29e-05,0.858,0.477,0.338,95.011,217040,4
Uranus Falls,Xysma,0.612,0.382,1,-9.939,0,0.0303,0.189,0.684,0.0782,0.173,125.575,128667,4
Twist The Knife (Slowly),Napalm Death,0.23,0.961,8,-7.136,1,0.0788,5.05e-06,0.143,0.107,0.224,91.96,173533,4
In Sufferance,Disincarnate,0.135,0.948,9,-7.038,1,0.116,2.18e-05,0.0985,0.107,0.128,86.785,296067,4
Deadspawn,Disincarnate,0.146,0.966,11,-7.026,0,0.138,5.54e-06,0.641,0.0872,0.164,171.171,267640,1
Soul Erosion,Disincarnate,0.164,0.943,11,-7.395,0,0.127,4.24e-06,0.732,0.21,0.209,161.974,277920,4
With Each Dawn I Die,Disfear,0.14,0.994,8,-6.129,1,0.132,3.19e-06,0.823,0.287,0.0756,172.752,148973,4
Anthem Of Agony,Disfear,0.215,0.991,1,-5.696,1,0.144,2.32e-06,0.7,0.0723,0.3,168.717,99200,4
A Brutal Sight of War,Disfear,0.243,0.987,8,-6.133,1,0.171,1.94e-06,0.117,0.0748,0.0384,81.201,140267,4
Waste of Mortality,Gorguts,0.264,0.908,11,-9.193,1,0.0886,3.58e-05,0.89,0.158,0.19,78.875,278213,4
Drifting Remains,Gorguts,0.247,0.955,10,-7.944,0,0.0707,1.14e-05,0.663,0.199,0.433,155.717,224013,4
Decade of Therion,Behemoth,0.237,0.862,3,-3.56,1,0.0829,1.17e-05,0.0224,0.197,0.174,114.735,199204,4
Lam,Behemoth,0.14,0.919,2,-3.527,1,0.152,6.75e-06,0.613,0.213,0.138,72.845,253051,4
Ceremony Of Shiva,Behemoth,0.218,0.884,10,-3.979,1,0.071,3.84e-06,0.588,0.189,0.122,86.79,212764,4
Artefacted Irreligion,Benediction,0.305,0.989,6,-6.106,1,0.12,0.000132,0.787,0.147,0.323,144.179,199987,4
Grizzled Finale,Benediction,0.253,0.99,6,-8.502,0,0.097,5.7e-06,0.925,0.186,0.35,104.934,241227,4
Eternal Eclipse,Benediction,0.155,0.995,2,-8.856,1,0.137,1.16e-05,0.723,0.147,0.124,188.355,221733,4
Graveworm,Benediction,0.221,0.858,2,-9.408,1,0.0749,0.0265,0.89,0.446,0.301,100.52,273640,4
Vision in the Shroud,Benediction,0.206,0.767,9,-10.477,1,0.0637,0.0962,0.806,0.228,0.162,105.231,260133,4
The Grotesque,Benediction,0.32,0.948,6,-10.626,0,0.0884,0.00155,0.92,0.283,0.337,97.403,205947,4
Paradox Alley,Benediction,0.193,0.948,10,-7.613,1,0.0911,5.35e-06,0.843,0.175,0.243,107.183,274800,4
Certified...?,Benediction,0.438,0.972,2,-8.641,1,0.0997,4.16e-06,0.523,0.314,0.121,117.728,150293,4
Where Flies Are Born,Benediction,0.471,0.906,2,-9.016,1,0.0837,6.22e-06,0.434,0.367,0.269,74.984,279587,4
Left Behind,Desultory,0.259,0.895,11,-7.286,1,0.114,2.17e-05,0.436,0.246,0.43,119.241,190973,4
Bleeding,Desultory,0.202,0.909,10,-7.429,1,0.104,3.43e-06,0.675,0.335,0.237,157.17,267400,4
Depression,Desultory,0.229,0.979,1,-5.294,1,0.133,1.88e-05,0.00857,0.201,0.222,101.759,251427,4
Taste The Dying,Decomposed,0.287,0.913,6,-14.755,1,0.0905,0.000691,0.141,0.268,0.117,111.553,276133,5
At Rest,Decomposed,0.242,0.684,6,-14.902,1,0.0548,0.000611,0.65,0.168,0.304,95.245,403107,4
Inscriptions,Decomposed,0.209,0.513,11,-15.129,0,0.0453,0.000129,0.601,0.0767,0.302,93.596,450800,4
Inevitale Demise,Necrosanct,0.178,0.987,9,-7.615,1,0.0875,1.72e-05,0.899,0.358,0.115,97.273,246200,4
Ritual Acts,Necrosanct,0.149,0.955,3,-6.083,1,0.0805,0.000251,0.915,0.1,0.0377,97.701,196293,5
Solace,Necrosanct,0.135,0.978,10,-7.654,1,0.124,1.13e-05,0.897,0.119,0.0374,99.969,141907,4
Circle of the Tyrants,Obituary,0.242,0.987,1,-7.035,1,0.193,0.000236,7.61e-05,0.0662,0.245,163.896,266773,4
Immortal Visions,Obituary,0.232,0.887,1,-8.732,1,0.0856,2.91e-06,0.167,0.418,0.0564,140.501,144227,4
Deadly Intentions,Obituary,0.253,0.979,11,-4.478,1,0.286,0.000124,0.0284,0.0678,0.0387,104.49,128973,4
Rotting Ways,Obituary,0.289,0.985,7,-6.101,1,0.114,4.9e-06,0.0755,0.0605,0.0946,118.859,317667,4
Sickness,Obituary,0.301,0.993,11,-4.891,1,0.161,8.67e-05,0.00201,0.104,0.126,102.973,246453,4
World Demise,Obituary,0.279,0.967,10,-6.237,0,0.0745,1.96e-06,0.0521,0.321,0.144,130.905,223560,4
Burned In,Obituary,0.327,0.905,2,-5.842,1,0.0494,8.91e-06,0.0026,0.118,0.333,77.04,212040,4
Final Thoughts,Obituary,0.341,0.722,2,-7.946,1,0.0601,4.53e-05,0.0221,0.159,0.435,134.582,250600,4
Threatening Skies,Obituary,0.239,0.921,9,-6.358,1,0.0435,1.82e-06,0.536,0.374,0.636,151.908,139400,4
By the Light,Obituary,0.256,0.709,7,-7.783,1,0.0308,0.000136,0.2,0.183,0.468,86.77,176160,4
Platonic Disease,Obituary,0.446,0.844,9,-7.029,1,0.0353,4.73e-05,0.287,0.263,0.332,129.07,246521,4
Foetal Carnage,Gorefest,0.237,0.978,1,-4.509,1,0.121,2.76e-06,0.799,0.0325,0.255,115.225,301853,4
Mental Misery,Gorefest,0.222,0.981,9,-4.921,1,0.135,1.96e-06,0.465,0.056,0.2,125.689,304493,4
State of Mind,Gorefest,0.247,0.935,6,-7.192,1,0.0813,8.33e-05,0.857,0.131,0.234,155.028,337427,3
Reality - When You Die,Gorefest,0.266,0.946,7,-7.633,1,0.102,0.000103,0.0191,0.1,0.264,102.978,393533,4
Get - A - Life,Gorefest,0.206,0.935,0,-7.604,1,0.0767,0.000483,0.0781,0.283,0.171,150.108,267333,4
Crawl,Entombed,0.25,0.957,4,-7.341,0,0.119,6.44e-06,0.89,0.227,0.0997,89.142,330107,4
Forsaken,Entombed,0.256,0.975,8,-7.436,1,0.121,5.08e-06,0.693,0.151,0.171,114.367,230000,4
Bitter Loss,Entombed,0.22,0.967,4,-8.037,0,0.104,2.29e-06,0.722,0.142,0.169,146.407,235000,4
Inborn Evil,Necrophobic,0.171,0.979,3,-3.47,1,0.121,0.000328,0.91,0.29,0.157,125.566,292680,4
The Nocturnal Silence,Necrophobic,0.219,0.974,0,-4.944,0,0.151,0.000188,0.851,0.092,0.0509,112.399,311453,3
The Call,Necrophobic,0.166,0.92,10,-7.746,1,0.298,4.13e-05,0.845,0.0632,0.035,134.622,210253,4
Ultimate Antichrist,Massacra,0.301,0.976,8,-6.937,1,0.144,1.48e-05,0.0491,0.23,0.18,167.959,220787,4
Gods of Hate,Massacra,0.407,0.981,8,-7.09,1,0.119,1.83e-05,0.000784,0.186,0.184,129.81,175800,4
Apocalyptic Warriors,Massacra,0.386,0.936,11,-8.379,0,0.0917,1.43e-05,0.865,0.2,0.343,125.6,324107,4
Researchers of Tortures,Massacra,0.169,0.965,4,-7.914,0,0.134,3.74e-06,0.935,0.0895,0.249,164.265,241093,4
Sentenced for Life,Massacra,0.148,0.974,11,-7.619,0,0.119,3.53e-06,0.915,0.347,0.338,87.871,312187,4
Evidence of Abominations,Massacra,0.221,0.985,11,-7.913,1,0.11,0.000525,0.0669,0.129,0.33,181.736,239147,3
Defying Man's Creation,Massacra,0.211,0.963,8,-7.42,1,0.115,0.00374,0.0265,0.161,0.179,150.662,219200,4
Excruciating Commands,Massacra,0.428,0.984,8,-6.827,0,0.102,0.00326,0.00187,0.102,0.396,98.362,228373,4
Sentenced For Life,Massacra,0.223,0.975,9,-6.252,0,0.256,0.0093,0.465,0.343,0.155,169.13,314747,4
Certain Accuracy,Opprobrium,0.235,0.998,8,-6.952,0,0.153,2.13e-05,0.0161,0.285,0.0353,130.933,336262,4
The Deceived Ones,Opprobrium,0.234,0.997,8,-6.728,0,0.144,4.47e-05,0.00148,0.194,0.0396,136.193,206068,4
Discerning Forces,Opprobrium,0.441,0.739,6,-5.728,0,0.0527,0.000375,0.275,0.235,0.623,120.32,135407,4
Ancient Rebellion,Opprobrium,0.259,0.947,10,-6.245,0,0.135,1.16e-05,0.0166,0.34,0.196,135.667,227932,4
The Battle of Armageddon,Opprobrium,0.105,0.979,7,-4.482,1,0.219,2e-06,0.85,0.268,0.126,173.012,372649,4
Voices from the Grave,Opprobrium,0.12,0.981,11,-4.344,1,0.201,9.11e-06,0.621,0.157,0.215,80.53,203276,4
Sadistic Sinner,Opprobrium,0.23,0.991,8,-4.51,0,0.191,6.74e-06,0.502,0.0585,0.157,110.237,291530,4
Excursion Demis,Invocator,0.327,0.914,5,-9.831,1,0.0811,9.02e-05,0.0127,0.33,0.506,121.992,336600,4
To a Twisted Recess of Mind,Invocator,0.358,0.38,0,-17.66,0,0.0348,0.939,0.868,0.127,0.485,84.537,32760,5
Paralytic Disease,Agressor,0.131,0.907,7,-11.243,1,0.119,3.68e-05,0.788,0.126,0.314,189.784,167667,4
The Unknown Spell,Agressor,0.205,0.938,9,-10.303,0,0.142,6.63e-05,0.727,0.13,0.25,114.584,136880,3
Primeval Transubstantation,Agressor,0.223,0.922,5,-12.531,1,0.0654,4.42e-05,0.84,0.0989,0.237,98.163,241857,4
Deliver the Suffering,Devastation,0.366,0.861,10,-13.5,0,0.16,7.27e-05,0.578,0.111,0.15,120.712,383533,4
Freewill,Devastation,0.35,0.817,10,-14.042,0,0.0641,7.27e-06,0.604,0.158,0.363,104.82,306560,4
Eye For An Eye,Devastation,0.248,0.882,3,-6.295,0,0.0705,1.06e-06,0.0112,0.284,0.49,128.868,213827,4
Desolation,Devastation,0.286,0.923,3,-7.135,0,0.0568,1.2e-06,0.0335,0.151,0.372,138.611,211640,4
Delirium Tremens,Protector,0.236,0.979,10,-7.693,1,0.152,4.35e-05,0.0008,0.104,0.078,129.323,214867,4
Apocalyptic Revelations,Protector,0.271,0.966,0,-8.293,1,0.0917,2.32e-05,0.0145,0.115,0.211,134.787,231240,4
Cursed,Morgoth,0.216,0.149,9,-23.518,1,0.0468,0.717,0.846,0.146,0.0723,124.653,125493,3
Dictated Deliverance,Morgoth,0.286,0.984,5,-5.416,0,0.216,6.34e-05,0.0,0.236,0.145,123.035,188147,4
Sunrise Over Locus Mortis - Studio,Darkthrone,0.147,0.932,4,-7.912,0,0.0988,1.45e-06,0.808,0.343,0.158,138.769,210507,3
Soulside Journey - Studio,Darkthrone,0.153,0.959,4,-7.031,0,0.131,1.08e-06,0.926,0.21,0.12,106.115,276333,4
Grave with a View - Studio,Darkthrone,0.0616,0.865,6,-7.073,0,0.102,1.55e-06,0.856,0.0512,0.222,67.054,207373,3
Asphyxiate with Fear,Therion,0.201,0.934,7,-9.426,1,0.14,2.04e-06,0.45,0.193,0.138,103.456,240440,4
Morbid Reality,Therion,0.213,0.854,7,-8.129,1,0.0659,1.28e-06,0.509,0.149,0.405,103.189,364960,4
Future Consciousness,Therion,0.126,0.832,1,-8.01,1,0.0511,4.33e-06,0.9,0.224,0.336,67.609,297800,4
Pandemonic Outbreak,Therion,0.229,0.742,0,-7.634,0,0.0341,3.98e-05,0.899,0.299,0.269,75.671,260960,4
Cthulhu,Therion,0.143,0.829,0,-7.602,0,0.0423,9.4e-06,0.943,0.348,0.354,179.488,368707,4
Baal Reginon,Therion,0.266,0.689,0,-6.302,1,0.0331,1.79e-05,0.803,0.181,0.477,113.228,131933,4
Emaciate,Cryptopsy,0.183,0.987,2,-4.044,1,0.289,3.27e-06,0.827,0.108,0.0683,159.727,300693,4
Cold Hate Warm Blood,Cryptopsy,0.271,0.969,7,-4.989,1,0.199,7.22e-06,0.84,0.163,0.39,108.356,233800,4
Slit Your Guts,Cryptopsy,0.249,0.977,10,-3.447,0,0.208,4.64e-06,0.88,0.355,0.308,108.993,241600,3
Church of Lies,Blasphereion,0.261,0.706,2,-16.755,1,0.0547,3.02e-05,0.954,0.156,0.141,124.966,333933,4
Dells of Pain,Blasphereion,0.275,0.746,7,-15.441,1,0.0668,4.7e-05,0.956,0.361,0.177,132.383,242293,4
Demon's Blood,Blasphereion,0.319,0.701,9,-15.786,1,0.0697,0.000165,0.933,0.221,0.106,130.517,253173,4
Sweet Lobotomy,Avulsed,0.211,0.939,0,-11.018,1,0.0539,3.19e-05,0.927,0.314,0.301,146.439,257000,4
Hidden Perversions,Avulsed,0.281,0.975,7,-9.624,1,0.0655,3.93e-05,0.912,0.035,0.229,139.882,284533,4
Stabwound Orgasm,Avulsed,0.174,0.959,0,-5.349,0,0.125,0.00403,0.926,0.327,0.294,153.918,229507,4
Blessed by Gore,Avulsed,0.167,0.954,3,-5.377,1,0.108,0.00113,0.91,0.283,0.308,158.307,266907,4
A Suburb to Hell - 1989 EP Version,Therion,0.15,0.878,1,-8.669,1,0.101,0.0,0.901,0.0735,0.178,94.094,319267,4
Time Shall Tell - Unreleased Version,Therion,0.24,0.965,7,-6.668,1,0.13,1.58e-06,0.334,0.191,0.0651,109.715,246867,4
Son of the Mourning,Dissection,0.248,0.996,9,-4.625,1,0.226,0.000412,0.784,0.302,0.0691,124.858,205080,4
Carnivoracity,Avulsed,0.242,0.879,10,-15.223,1,0.131,0.00561,0.927,0.126,0.0795,120.757,507760,4
Cradle of Bones,Avulsed,0.33,0.947,2,-14.084,1,0.0789,0.00479,0.92,0.192,0.155,121.481,242333,4
Phantasm,Possessed,0.248,0.93,0,-5.635,1,0.201,0.0391,0.0199,0.145,0.459,169.193,258760,4
The Heretic,Possessed,0.283,0.97,11,-4.617,1,0.239,0.00216,0.000672,0.155,0.0996,97.519,158520,4
March to Die,Possessed,0.363,0.963,6,-4.596,1,0.199,0.000234,0.109,0.0991,0.139,90.909,192187,4
Seven Churches,Possessed,0.141,0.977,6,-5.091,1,0.0993,7.93e-05,0.00219,0.217,0.0346,102.02,193427,4
Confessions,Possessed,0.187,0.983,7,-3.358,1,0.132,0.0445,0.458,0.417,0.187,93.746,174707,3
Skinless,Avulsed,0.168,0.801,8,-11.217,0,0.0801,4.74e-05,0.883,0.0939,0.392,151.122,332080,4
Addicted to Carrion,Avulsed,0.184,0.96,9,-9.975,0,0.0969,7.8e-05,0.875,0.216,0.331,151.694,211080,4
Devourer of the Dead,Avulsed,0.207,0.885,1,-10.157,1,0.0601,5.96e-06,0.901,0.107,0.262,152.42,293827,3
Satanic Lust,Sarcófago,0.194,0.94,0,-9.551,1,0.0689,4.08e-06,0.614,0.067,0.109,92.406,188600,4
Nightmare,Sarcófago,0.347,0.75,0,-10.306,1,0.0493,1.03e-05,0.811,0.136,0.262,130.114,338000,4
The Black Vomit,Sarcófago,0.381,0.99,2,-8.415,1,0.0871,3.9e-06,0.878,0.309,0.23,131.686,141267,4
Rotting,Sarcófago,0.217,0.958,5,-4.807,1,0.0955,0.00068,0.118,0.0769,0.0954,135.157,419800,4
Severed Survival - Studio,Autopsy,0.195,0.915,1,-7.24,1,0.0788,2.22e-06,0.0142,0.0569,0.408,95.946,208067,4
In Torment in Hell,Deicide,0.335,0.976,2,-8.966,1,0.068,0.00232,0.88,0.106,0.24,93.203,242027,1
Chamber of Ages,Massacre,0.286,0.926,7,-10.55,1,0.192,0.000536,0.756,0.126,0.159,96.91,290920,4
Malicious Intent,Napalm Death,0.361,0.858,2,-14.114,1,0.121,2.66e-05,0.752,0.249,0.432,113.103,206373,4
Imperial Doom,Monstrosity,0.275,0.902,7,-9.829,1,0.207,2.61e-06,0.245,0.363,0.292,117.813,250573,4
Faces,Polluted Inheritance,0.337,0.863,7,-12.082,1,0.111,0.0002,0.504,0.0897,0.265,110.208,234533,4
Dissolved,Polluted Inheritance,0.271,0.929,7,-11.403,1,0.16,0.000126,0.482,0.0525,0.185,149.837,251227,4
Forgotten Cause,Polluted Inheritance,0.359,0.706,1,-15.783,1,0.0646,7.9e-05,0.64,0.184,0.302,134.888,225280,4
Substance of Existence,Polluted Inheritance,0.361,0.917,6,-11.339,0,0.13,2.76e-05,0.896,0.114,0.153,115.866,224640,4
God in the Flesh,Eternal Solstice,0.314,0.842,2,-13.35,1,0.0813,2.96e-05,0.502,0.302,0.427,133.943,245133,4
Torn Apart,Eternal Solstice,0.326,0.889,7,-13.71,1,0.0543,5.33e-06,0.663,0.245,0.396,108.717,146240,4
Culpable Homicide,Eternal Solstice,0.27,0.961,4,-5.38,0,0.102,8.67e-05,0.918,0.125,0.335,105.988,302267,4
Eternal Solstice - Thrall to the Gallows,Eternal Solstice,0.249,0.708,11,-15.09,1,0.049,4.64e-06,0.868,0.12,0.34,101.596,304533,4
Eternal Solstice – Obscuration,Eternal Solstice,0.221,0.926,9,-13.502,1,0.0502,7.63e-06,0.853,0.0573,0.453,100.224,186973,4
Unchallenged Hate,Napalm Death,0.238,0.792,2,-13.759,1,0.0502,2.09e-06,0.913,0.2,0.542,104.052,127800,4
Blood Brothers,Malevolent Creation,0.344,0.989,4,-9.856,0,0.113,7.6e-05,0.769,0.221,0.0453,92.122,244227,4
Chaos Fury,Vomitory,0.302,0.908,10,-6.904,0,0.0759,6.92e-06,0.894,0.299,0.0785,119.13,189800,5
Mind Reflections (Original),Pestilence,0.275,0.992,11,-5.069,1,0.104,0.0556,3.94e-06,0.349,0.12,155.909,201027,3
Games Of Humilation - remastered,Pungent Stench,0.223,0.816,6,-3.739,1,0.0508,0.000123,0.8,0.31,0.341,109.68,307013,4
